"Date","Exercise","Sets","Reps","Weight","isWarmup","Note"
"2019-02-17","Barbell Curl",1,6,70,"",""
"2019-02-17","Barbell Curl",1,6,70,"",""
"2019-02-17","Barbell Curl",1,6,70,"",""
"2019-02-17","Barbell Curl",1,6,70,"",""
"2019-02-17","Barbell Curl",1,6,70,"",""
"2019-02-17","Decline Push Up",1,15,0,"",""
"2019-02-17","Decline Push Up",1,15,0,"",""
"2019-02-17","Decline Push Up",1,15,0,"",""
"2019-02-17","Reverse Barbell Curl",1,10,45,"",""
"2019-02-17","Reverse Barbell Curl",1,10,45,"",""
"2019-02-17","Reverse Barbell Curl",1,10,45,"",""
"2019-02-17","Dumbbell Fly",1,12,40,"",""
"2019-02-17","Dumbbell Fly",1,12,40,"",""
"2019-02-17","Dumbbell Fly",1,12,40,"",""
"2019-02-17","Dumbbell Fly",1,10,40,"",""
"2019-02-17","Stiff-Legged Barbell Good Morning",1,15,65,"",""
"2019-02-17","Stiff-Legged Barbell Good Morning",1,15,65,"",""
"2019-02-17","Stiff-Legged Barbell Good Morning",1,15,65,"",""
"2019-02-16","Pull Up",1,10,0,"",""
"2019-02-16","Pull Up",1,10,0,"",""
"2019-02-16","Pull Up",1,8,0,"",""
"2019-02-16","Pull Up",1,7,0,"",""
"2019-02-16","Dumbbell Shoulder Raise",1,6,25,"",""
"2019-02-16","Dumbbell Shoulder Raise",1,6,25,"",""
"2019-02-16","Dumbbell Shoulder Raise",1,6,25,"",""
"2019-02-16","Dumbbell Shoulder Raise",1,6,25,"",""
"2019-02-16","Dumbbell Shoulder Raise",1,6,25,"",""
"2019-02-16","Cable Lateral Raise",1,12,30,"",""
"2019-02-16","Cable Lateral Raise",1,10,30,"",""
"2019-02-16","Cable Lateral Raise",1,10,30,"",""
"2019-02-16","Cable Lateral Raise",1,8,30,"",""
"2019-02-16","Superman",1,15,0,"",""
"2019-02-16","Superman",1,15,0,"",""
"2019-02-16","Crunches",1,17,0,"",""
"2019-02-16","Crunches",1,17,0,"",""
"2019-02-10","Barbell Curl",1,6,70,"",""
"2019-02-10","Barbell Curl",1,6,70,"",""
"2019-02-10","Barbell Curl",1,6,70,"",""
"2019-02-10","Barbell Curl",1,6,70,"",""
"2019-02-10","Side Laterals to Front Raise",1,10,10,"",""
"2019-02-10","Side Laterals to Front Raise",1,10,10,"",""
"2019-02-10","Side Laterals to Front Raise",1,10,10,"",""
"2019-02-10","Dumbbell Bicep Curl",1,12,30,"",""
"2019-02-10","Dumbbell Bicep Curl",1,12,30,"",""
"2019-02-10","Dumbbell Bicep Curl",1,12,30,"",""
"2019-02-10","Face Pull",1,10,80,"",""
"2019-02-10","Face Pull",1,10,80,"",""
"2019-02-10","Face Pull",1,10,80,"",""
"2019-02-10","Face Pull",1,10,80,"",""
"2019-02-10","Hanging Leg Raise",1,5,0,"",""
"2019-02-10","Hanging Leg Raise",1,5,0,"",""
"2019-02-10","Hanging Leg Raise",1,5,0,"",""
"2019-02-10","Jackknife Sit-Up",1,13,0,"",""
"2019-02-10","Jackknife Sit-Up",1,13,0,"",""
"2019-02-10","Jackknife Sit-Up",1,13,0,"",""
"2019-02-10","Dumbbell Front Raise",1,6,15,"",""
"2019-02-10","Dumbbell Front Raise",1,6,15,"",""
"2019-02-10","Dumbbell Front Raise",1,6,15,"",""
"2019-02-10","Dumbbell Front Raise",1,6,15,"",""
"2019-02-10","Dumbbell Front Raise",1,6,15,"",""
"2019-02-09","Shotgun Row",1,6,90,"",""
"2019-02-09","Shotgun Row",1,6,90,"",""
"2019-02-09","Shotgun Row",1,8,90,"",""
"2019-02-09","Shotgun Row",1,7,90,"",""
"2019-02-09","Barbell Bench Press",1,12,95,"",""
"2019-02-09","Barbell Bench Press",1,12,95,"",""
"2019-02-09","Barbell Bench Press",1,12,95,"",""
"2019-02-09","Dumbbell Bench Press",1,15,40,"",""
"2019-02-09","Dumbbell Bench Press",1,15,40,"",""
"2019-02-09","Dumbbell Bench Press",1,15,40,"",""
"2019-02-09","Dumbbell Bench Press",1,15,40,"",""
"2019-02-09","Wide Grip Pull Up",1,6,0,"",""
"2019-02-09","Wide Grip Pull Up",1,5,0,"",""
"2019-02-09","Wide Grip Pull Up",1,5,0,"",""
"2019-02-09","Push Up",1,16,0,"",""
"2019-02-09","Push Up",1,16,0,"",""
"2019-02-09","Push Up",1,16,0,"",""
"2019-02-09","Bicycle Crunch",1,20,0,"",""
"2019-02-09","Bicycle Crunch",1,20,0,"",""
"2019-02-09","Bicycle Crunch",1,20,0,"",""
"2019-02-02","Barbell Curl",1,8,70,"",""
"2019-02-02","Barbell Curl",1,8,70,"",""
"2019-02-02","Barbell Curl",1,8,70,"",""
"2019-02-02","Barbell Curl",1,8,70,"",""
"2019-02-02","Cable Crossover Fly",1,10,35,"",""
"2019-02-02","Cable Crossover Fly",1,10,35,"",""
"2019-02-02","Cable Crossover Fly",1,10,35,"",""
"2019-02-02","Cable Crossover Fly",1,8,35,"",""
"2019-02-02","Seated Dumbbell Curl",1,12,20,"",""
"2019-02-02","Seated Dumbbell Curl",1,12,20,"",""
"2019-02-02","Seated Dumbbell Curl",1,10,20,"",""
"2019-02-02","Concentration Curls",1,10,20,"",""
"2019-02-02","Concentration Curls",1,10,20,"",""
"2019-02-02","Concentration Curls",1,10,20,"",""
"2019-01-21","Kettlebell Clean and Jerk",1,4,26,"",""
"2019-01-21","Kettlebell Clean and Jerk",1,5,26,"",""
"2019-01-21","Kettlebell Clean and Jerk",1,5,26,"",""
"2019-01-21","Kettlebell Clean and Jerk",1,5,26,"",""
"2019-01-21","Dumbbell Romanian Deadlift",1,8,30,"",""
"2019-01-21","Dumbbell Romanian Deadlift",1,8,30,"",""
"2019-01-21","Dumbbell Romanian Deadlift",1,8,30,"",""
"2019-01-21","Dumbbell Romanian Deadlift",1,8,30,"",""
"2019-01-21","Upright Row",1,10,85,"",""
"2019-01-21","Upright Row",1,10,85,"",""
"2019-01-21","Upright Row",1,10,85,"",""
"2019-01-21","Seated Dumbbell Rear Delt Raise",1,5,40,"",""
"2019-01-21","Seated Dumbbell Rear Delt Raise",1,5,40,"",""
"2019-01-21","Seated Dumbbell Rear Delt Raise",1,5,40,"",""
"2019-01-21","Seated Dumbbell Rear Delt Raise",1,5,40,"",""
"2019-01-21","Dead Bug",1,11,0,"",""
"2019-01-21","Dead Bug",1,11,0,"",""
"2019-01-20","Barbell Curl",1,5,80,"",""
"2019-01-20","Barbell Curl",1,5,80,"",""
"2019-01-20","Barbell Curl",1,5,80,"",""
"2019-01-20","Barbell Curl",1,5,80,"",""
"2019-01-20","Barbell Curl",1,5,80,"",""
"2019-01-20","Bench Dips",1,10,0,"",""
"2019-01-20","Bench Dips",1,10,0,"",""
"2019-01-20","Bench Dips",1,10,0,"",""
"2019-01-20","Hammer Curls",1,5,30,"",""
"2019-01-20","Hammer Curls",1,5,30,"",""
"2019-01-20","Hammer Curls",1,5,30,"",""
"2019-01-20","Hammer Curls",1,5,30,"",""
"2019-01-20","Hammer Curls",1,5,30,"",""
"2019-01-20","Dumbbell Kickbacks",1,12,20,"",""
"2019-01-20","Dumbbell Kickbacks",1,12,20,"",""
"2019-01-20","Dumbbell Kickbacks",1,12,20,"",""
"2019-01-20","Incline Dumbbell Curl",1,8,25,"",""
"2019-01-20","Incline Dumbbell Curl",1,8,25,"",""
"2019-01-20","Incline Dumbbell Curl",1,8,25,"",""
"2019-01-20","Incline Dumbbell Curl",1,10,25,"",""
"2019-01-19","Barbell Decline Bench Press",1,10,135,true,""
"2019-01-19","Barbell Decline Bench Press",1,8,185,"",""
"2019-01-19","Barbell Decline Bench Press",1,8,185,"",""
"2019-01-19","Barbell Decline Bench Press",1,8,185,"",""
"2019-01-19","Barbell Decline Bench Press",1,8,185,"",""
"2019-01-19","Barbell Decline Bench Press",1,8,185,"",""
"2019-01-19","Lat Pulldown",1,10,110,"",""
"2019-01-19","Lat Pulldown",1,10,110,"",""
"2019-01-19","Lat Pulldown",1,10,110,"",""
"2019-01-19","Lat Pulldown",1,10,110,"",""
"2019-01-19","Lat Pulldown",1,10,110,"",""
"2019-01-19","Cable Row",1,12,120,"",""
"2019-01-19","Cable Row",1,12,120,"",""
"2019-01-19","Cable Row",1,12,120,"",""
"2019-01-13","Reverse Barbell Curl",1,4,60,"",""
"2019-01-13","Reverse Barbell Curl",1,4,60,"",""
"2019-01-13","Reverse Barbell Curl",1,4,60,"",""
"2019-01-13","Reverse Barbell Curl",1,4,60,"",""
"2019-01-13","Reverse Barbell Curl",1,4,60,"",""
"2019-01-13","Reverse Barbell Curl",1,4,60,"",""
"2019-01-13","Push Press",1,10,70,"",""
"2019-01-13","Push Press",1,10,70,"",""
"2019-01-13","Push Press",1,10,70,"",""
"2019-01-13","Dumbbell Front Raise",1,15,17,"",""
"2019-01-13","Dumbbell Front Raise",1,15,17,"",""
"2019-01-13","Single Arm Preacher Curl",1,12,20,"",""
"2019-01-13","Single Arm Preacher Curl",1,12,20,"",""
"2019-01-13","Single Arm Preacher Curl",1,12,20,"",""
"2019-01-12","Barbell Incline Bench Press",1,10,135,true,""
"2019-01-12","Barbell Incline Bench Press",1,10,135,true,""
"2019-01-12","Barbell Incline Bench Press",1,3,185,"",""
"2019-01-12","Barbell Incline Bench Press",1,3,195,"",""
"2019-01-12","Barbell Incline Bench Press",1,3,195,"",""
"2019-01-12","Barbell Incline Bench Press",1,3,195,"",""
"2019-01-12","Barbell Incline Bench Press",1,3,195,"",""
"2019-01-12","Lat Pulldown",1,10,110,"",""
"2019-01-12","Lat Pulldown",1,10,110,"",""
"2019-01-12","Lat Pulldown",1,10,110,"",""
"2019-01-12","Oblique Crunch",1,15,0,"",""
"2019-01-12","Oblique Crunch",1,15,0,"",""
"2019-01-06","Dumbbell Row",1,5,75,"",""
"2019-01-06","Dumbbell Row",1,5,75,"",""
"2019-01-06","Dumbbell Row",1,5,75,"",""
"2019-01-06","Dumbbell Row",1,5,75,"",""
"2019-01-06","Dumbbell Row",1,5,75,"",""
"2019-01-06","Lat Pulldown",1,12,105,"",""
"2019-01-06","Lat Pulldown",1,12,105,"",""
"2019-01-06","Lat Pulldown",1,12,105,"",""
"2019-01-06","Barbell Shoulder Press",1,10,115,"",""
"2019-01-06","Barbell Shoulder Press",1,10,115,"",""
"2019-01-06","Barbell Shoulder Press",1,10,115,"",""
"2019-01-06","Front Plate Raise",1,10,35,"",""
"2019-01-03","Barbell Incline Bench Press",1,10,135,true,""
"2019-01-03","Barbell Incline Bench Press",1,5,155,"",""
"2019-01-03","Barbell Incline Bench Press",1,4,175,"",""
"2019-01-03","Barbell Incline Bench Press",1,4,175,"",""
"2019-01-03","Barbell Incline Bench Press",1,5,175,"",""
"2019-01-03","Barbell Curl",1,5,80,"",""
"2019-01-03","Barbell Curl",1,5,80,"",""
"2019-01-03","Barbell Curl",1,5,80,"",""
"2019-01-03","Barbell Curl",1,5,80,"",""
"2019-01-03","Barbell Curl",1,5,80,"",""
"2019-01-03","Barbell Bench Press",1,15,135,"",""
"2019-01-03","Barbell Bench Press",1,15,135,"",""
"2019-01-03","Barbell Bench Press",1,15,135,"",""
"2019-01-03","Zottman Curl",1,12,20,"",""
"2019-01-03","Zottman Curl",1,12,20,"",""
"2019-01-02","Cable Rope Tricep Extension",1,4,120,"",""
"2019-01-02","Cable Rope Tricep Extension",1,4,120,"",""
"2019-01-02","Cable Rope Tricep Extension",1,4,120,"",""
"2019-01-02","Cable Rope Tricep Extension",1,4,120,"",""
"2019-01-02","Dumbbell Shoulder Press",1,10,45,"",""
"2019-01-02","Dumbbell Shoulder Press",1,10,45,"",""
"2019-01-02","Dumbbell Shoulder Press",1,10,45,"",""
"2019-01-02","Dumbbell Shoulder Press",1,10,45,"",""
"2019-01-02","Dumbbell Shoulder Press",1,10,45,"",""
"2019-01-02","Close-Grip Bench Press",1,5,95,"",""
"2019-01-02","Close-Grip Bench Press",1,5,115,"",""
"2019-01-02","Close-Grip Bench Press",1,5,115,"",""
"2019-01-02","Close-Grip Bench Press",1,5,115,"",""
"2019-01-02","Close-Grip Bench Press",1,5,115,"",""
"2019-01-02","Iron Cross",1,10,15,"",""
"2019-01-02","Iron Cross",1,10,15,"",""
"2019-01-02","Iron Cross",1,10,15,"",""
"2019-01-02","Back Extensions",1,14,25,"",""
"2018-12-29","Dumbbell Fly",1,8,45,"",""
"2018-12-29","Dumbbell Fly",1,8,45,"",""
"2018-12-29","Dumbbell Fly",1,8,45,"",""
"2018-12-29","Dumbbell Fly",1,8,45,"",""
"2018-12-29","Dumbbell Romanian Deadlift",1,12,25,"",""
"2018-12-29","Dumbbell Romanian Deadlift",1,12,25,"",""
"2018-12-29","Dumbbell Romanian Deadlift",1,12,25,"",""
"2018-12-29","Dumbbell Romanian Deadlift",1,12,25,"",""
"2018-12-29","Dumbbell Romanian Deadlift",1,12,25,"",""
"2018-12-29","Dumbbell Pullover",1,12,45,"",""
"2018-12-29","Dumbbell Pullover",1,12,45,"",""
"2018-12-29","Dumbbell Pullover",1,12,45,"",""
"2018-12-29","Machine Bench Press",1,8,120,"",""
"2018-12-29","Machine Bench Press",1,8,120,"",""
"2018-12-29","Machine Bench Press",1,8,120,"",""
"2018-12-29","Machine Bench Press",1,8,120,"",""
"2018-12-28","Arnold Dumbbell Press",1,8,30,"",""
"2018-12-28","Arnold Dumbbell Press",1,8,25,"",""
"2018-12-28","Arnold Dumbbell Press",1,8,25,"",""
"2018-12-28","Arnold Dumbbell Press",1,8,25,"",""
"2018-12-28","Barbell Curl",1,8,70,"",""
"2018-12-28","Barbell Curl",1,8,70,"",""
"2018-12-28","Barbell Curl",1,8,70,"",""
"2018-12-28","Dumbbell Shoulder Raise",1,10,20,"",""
"2018-12-28","Dumbbell Shoulder Raise",1,10,20,"",""
"2018-12-28","Dumbbell Shoulder Raise",1,10,20,"",""
"2018-12-28","Dumbbell Squat To Shoulder Press",1,8,20,"",""
"2018-12-28","Dumbbell Squat To Shoulder Press",1,8,20,"",""
"2018-12-28","Dumbbell Squat To Shoulder Press",1,8,20,"",""
"2018-12-28","Dumbbell Squat To Shoulder Press",1,8,20,"",""
"2018-12-28","Barbell Bicep Drag Curl",1,10,40,"",""
"2018-12-28","Barbell Bicep Drag Curl",1,10,50,"",""
"2018-12-27","Dumbbell Bicep Curl",1,8,30,"",""
"2018-12-27","Dumbbell Bicep Curl",1,8,30,"",""
"2018-12-27","Dumbbell Bicep Curl",1,8,30,"",""
"2018-12-27","Chin Up",1,8,0,"",""
"2018-12-27","Chin Up",1,8,0,"",""
"2018-12-27","Chin Up",1,8,0,"",""
"2018-12-27","Chin Up",1,8,0,"",""
"2018-12-27","Dumbbell Row",1,12,60,"",""
"2018-12-27","Dumbbell Row",1,12,60,"",""
"2018-12-27","Dumbbell Row",1,12,60,"",""
"2018-12-27","Dumbbell Row",1,12,60,"",""
"2018-12-26","Seated Triceps Press",1,8,55,"",""
"2018-12-26","Seated Triceps Press",1,8,55,"",""
"2018-12-26","Seated Triceps Press",1,8,55,"",""
"2018-12-26","Push Up",1,12,0,"",""
"2018-12-26","Push Up",1,12,0,"",""
"2018-12-26","Push Up",1,12,0,"",""
"2018-12-26","Push Up",1,12,0,"",""
"2018-12-26","Dumbbell Skullcrusher",1,12,25,"",""
"2018-12-26","Dumbbell Skullcrusher",1,12,25,"",""
"2018-12-26","Dumbbell Skullcrusher",1,12,25,"",""
"2018-12-26","Dumbbell Bench Press",1,12,55,"",""
"2018-12-26","Dumbbell Bench Press",1,12,55,"",""
"2018-12-26","Dumbbell Bench Press",1,12,55,"",""
"2018-12-26","Dumbbell Bench Press",1,12,55,"",""
"2018-11-20","Dumbbell Bench Press",1,10,65,"",""
"2018-11-20","Dumbbell Bench Press",1,10,65,"",""
"2018-11-20","Dumbbell Bench Press",1,10,65,"",""
"2018-11-20","Dumbbell Bench Press",1,10,65,"",""
"2018-11-20","Dumbbell Bench Press",1,10,65,"",""
"2018-11-20","Dumbbell Bicep Curl",1,10,30,"",""
"2018-11-20","Dumbbell Bicep Curl",1,10,30,"",""
"2018-11-20","Dumbbell Bicep Curl",1,10,30,"",""
"2018-11-20","Dumbbell Bicep Curl",1,10,30,"",""
"2018-11-20","Scissor Crossover Kick",1,25,0,"",""
"2018-11-20","Scissor Crossover Kick",1,25,0,"",""
"2018-11-19","Dumbbell Front Raise",1,4,25,"",""
"2018-11-19","Dumbbell Front Raise",1,4,25,"",""
"2018-11-19","Dumbbell Front Raise",1,4,25,"",""
"2018-11-19","Dumbbell Front Raise",1,4,25,"",""
"2018-11-19","Dumbbell Front Raise",1,4,25,"",""
"2018-11-19","Cable Rope Tricep Extension",1,10,100,"",""
"2018-11-19","Cable Rope Tricep Extension",1,8,100,"",""
"2018-11-19","Cable Rope Tricep Extension",1,8,100,"",""
"2018-11-19","Cable Rope Tricep Extension",1,8,100,"",""
"2018-11-19","Back Flies",1,6,25,"",""
"2018-11-19","Back Flies",1,6,25,"",""
"2018-11-19","Back Flies",1,6,25,"",""
"2018-11-19","Back Flies",1,6,25,"",""
"2018-11-19","Back Flies",1,12,25,"",""
"2018-11-19","Dumbbell Tricep Extension",1,10,20,"",""
"2018-11-19","Dumbbell Tricep Extension",1,10,20,"",""
"2018-11-19","Dumbbell Tricep Extension",1,10,20,"",""
"2018-11-04","Chin Up",1,10,0,"",""
"2018-11-04","Chin Up",1,10,0,"",""
"2018-11-04","Chin Up",1,10,0,"",""
"2018-11-04","Chin Up",1,10,0,"",""
"2018-11-04","Reverse Barbell Curl",1,6,45,"",""
"2018-11-04","Reverse Barbell Curl",1,6,45,"",""
"2018-11-04","Reverse Barbell Curl",1,6,45,"",""
"2018-11-04","Reverse Barbell Curl",1,6,45,"",""
"2018-11-04","Reverse Barbell Curl",1,6,45,"",""
"2018-11-04","Dumbbell Row",1,12,50,"",""
"2018-11-04","Dumbbell Row",1,12,50,"",""
"2018-11-04","Dumbbell Row",1,12,50,"",""
"2018-11-04","Incline Dumbbell Curl",1,12,20,"",""
"2018-11-04","Incline Dumbbell Curl",1,12,20,"",""
"2018-11-04","Incline Dumbbell Curl",1,12,20,"",""
"2018-11-04","Exercise Ball Crunch",1,21,0,"",""
"2018-11-04","Exercise Ball Crunch",1,21,0,"",""
"2018-11-04","Exercise Ball Crunch",1,21,0,"",""
"2018-11-04","Back Extensions",1,10,0,"",""
"2018-11-04","Back Extensions",1,10,0,"",""
"2018-11-04","Back Extensions",1,10,0,"",""
"2018-11-04","Back Extensions",1,10,0,"",""
"2018-11-04","Back Extensions",1,10,0,"",""
"2018-11-04","Neutral Grip Pull Up",1,5,0,"",""
"2018-11-04","Neutral Grip Pull Up",1,5,0,"",""
"2018-11-04","Neutral Grip Pull Up",1,5,0,"",""
"2018-11-04","Neutral Grip Pull Up",1,5,0,"",""
"2018-11-03","Dumbbell Shoulder Press",1,8,30,true,""
"2018-11-03","Dumbbell Shoulder Press",1,3,50,"",""
"2018-11-03","Dumbbell Shoulder Press",1,5,50,"",""
"2018-11-03","Dumbbell Shoulder Press",1,5,50,"",""
"2018-11-03","Dumbbell Shoulder Press",1,5,50,"",""
"2018-11-03","Dumbbell Shoulder Press",1,5,50,"",""
"2018-11-03","Dumbbell Shoulder Press",1,5,50,"",""
"2018-11-03","Barbell Decline Bench Press",1,10,135,"",""
"2018-11-03","Barbell Decline Bench Press",1,10,135,"",""
"2018-11-03","Barbell Decline Bench Press",1,10,135,"",""
"2018-11-03","Dumbbell Decline Bench Press",1,10,45,"",""
"2018-11-03","Dumbbell Decline Bench Press",1,10,45,"",""
"2018-11-03","Dumbbell Decline Bench Press",1,10,45,"",""
"2018-11-03","Face Pull",1,12,60,"",""
"2018-11-03","Face Pull",1,16,70,"",""
"2018-11-03","Face Pull",1,12,80,"",""
"2018-10-28","Barbell Bench Press",1,10,135,true,""
"2018-10-28","Barbell Bench Press",1,6,205,"",""
"2018-10-28","Barbell Bench Press",1,6,205,"",""
"2018-10-28","Barbell Bench Press",1,5,205,"",""
"2018-10-28","Barbell Bench Press",1,3,205,"",""
"2018-10-28","Seated Dumbbell Curl",1,8,30,"",""
"2018-10-28","Seated Dumbbell Curl",1,8,30,"",""
"2018-10-28","Seated Dumbbell Curl",1,8,30,"",""
"2018-10-28","Seated Dumbbell Curl",1,8,30,"",""
"2018-10-28","Decline Push Up",1,10,0,"",""
"2018-10-28","Decline Push Up",1,10,0,"",""
"2018-10-28","Decline Push Up",1,10,0,"",""
"2018-10-28","Decline Push Up",1,10,0,"",""
"2018-10-28","Decline Push Up",1,10,0,"",""
"2018-10-28","Dumbbell Fly",1,8,35,"",""
"2018-10-28","Dumbbell Fly",1,8,35,"",""
"2018-10-28","Dumbbell Fly",1,8,35,"",""
"2018-10-28","Dumbbell Fly",1,8,35,"",""
"2018-10-28","Zottman Preacher Curl",1,5,20,"",""
"2018-10-28","Zottman Preacher Curl",1,5,20,"",""
"2018-10-28","Zottman Preacher Curl",1,10,20,"",""
"2018-10-28","Zottman Preacher Curl",1,10,20,"",""
"2018-10-28","Plank",1,0,0,"",""
"2018-10-28","Plank",1,0,0,"",""
"2018-10-28","Plank",1,0,0,"",""
"2018-10-27","Seated Triceps Press",1,8,55,"",""
"2018-10-27","Seated Triceps Press",1,8,55,"",""
"2018-10-27","Seated Triceps Press",1,8,55,"",""
"2018-10-27","Cable Row",1,8,135,"",""
"2018-10-27","Cable Row",1,8,135,"",""
"2018-10-27","Cable Row",1,8,135,"",""
"2018-10-27","Cable Row",1,8,135,"",""
"2018-10-07","Barbell Bench Press",1,10,185,true,""
"2018-10-07","Barbell Bench Press",1,4,205,"",""
"2018-10-07","Barbell Bench Press",1,4,205,"",""
"2018-10-07","Barbell Bench Press",1,4,205,"",""
"2018-10-07","Barbell Bench Press",1,4,205,"",""
"2018-10-07","Barbell Curl",1,8,60,"",""
"2018-10-07","Barbell Curl",1,8,60,"",""
"2018-10-07","Barbell Curl",1,8,60,"",""
"2018-10-07","Barbell Curl",1,8,60,"",""
"2018-10-07","Push Up",1,16,0,"",""
"2018-10-07","Push Up",1,16,0,"",""
"2018-10-07","Push Up",1,16,0,"",""
"2018-10-07","Biceps Curl To Shoulder Press",1,10,20,"",""
"2018-10-07","Biceps Curl To Shoulder Press",1,10,20,"",""
"2018-10-07","Biceps Curl To Shoulder Press",1,10,20,"",""
"2018-10-07","Bosu Ball Push Up",1,11,0,"",""
"2018-10-07","Bosu Ball Push Up",1,11,0,"",""
"2018-10-07","Bosu Ball Push Up",1,11,0,"",""
"2018-10-07","Bosu Ball Push Up",1,11,0,"",""
"2018-10-07","Jackknife Sit-Up",1,22,0,"",""
"2018-10-07","Jackknife Sit-Up",1,22,0,"",""
"2018-10-06","Pull Up",1,10,0,"",""
"2018-10-06","Pull Up",1,10,0,"",""
"2018-10-06","Pull Up",1,10,0,"",""
"2018-10-06","Pull Up",1,10,0,"",""
"2018-10-06","Cable Rear Delt Fly",1,5,15,"",""
"2018-10-06","Cable Rear Delt Fly",1,5,15,"",""
"2018-10-06","Cable Rear Delt Fly",1,5,15,"",""
"2018-10-06","Cable Rear Delt Fly",1,5,15,"",""
"2018-10-06","Cable Rear Delt Fly",1,5,15,"",""
"2018-10-06","Pike Push Up",1,8,0,"",""
"2018-10-06","Pike Push Up",1,8,0,"",""
"2018-10-06","Pike Push Up",1,8,0,"",""
"2018-09-30","Pull Up",1,12,0,"",""
"2018-09-30","Pull Up",1,12,0,"",""
"2018-09-30","Pull Up",1,10,0,"",""
"2018-09-30","Dumbbell Bench Press",1,12,50,"",""
"2018-09-30","Dumbbell Bench Press",1,12,50,"",""
"2018-09-30","Dumbbell Bench Press",1,12,50,"",""
"2018-09-30","Dumbbell Fly",1,15,30,"",""
"2018-09-30","Dumbbell Fly",1,15,30,"",""
"2018-09-30","Dumbbell Fly",1,15,30,"",""
"2018-09-30","Wide Grip Lat Pulldown",1,12,100,"",""
"2018-09-30","Wide Grip Lat Pulldown",1,12,100,"",""
"2018-09-30","Wide Grip Lat Pulldown",1,12,100,"",""
"2018-09-30","Machine Fly",1,12,75,"",""
"2018-09-30","Machine Fly",1,10,115,"",""
"2018-09-30","Machine Fly",1,10,115,"",""
"2018-09-30","Decline Crunch",1,15,0,"",""
"2018-09-30","Decline Crunch",1,15,0,"",""
"2018-09-29","Barbell Shoulder Press",1,5,115,"",""
"2018-09-29","Barbell Shoulder Press",1,5,115,"",""
"2018-09-29","Barbell Shoulder Press",1,5,115,"",""
"2018-09-29","Barbell Shoulder Press",1,5,115,"",""
"2018-09-29","Barbell Shoulder Press",1,5,115,"",""
"2018-09-29","Barbell Curl",1,8,65,"",""
"2018-09-29","Barbell Curl",1,8,65,"",""
"2018-09-29","Barbell Curl",1,8,65,"",""
"2018-09-29","Barbell Curl",1,8,65,"",""
"2018-09-29","Dumbbell Kickbacks",1,12,20,"",""
"2018-09-29","Dumbbell Kickbacks",1,15,20,"",""
"2018-09-29","Dumbbell Kickbacks",1,15,20,"",""
"2018-09-23","Pull Up",1,12,0,"",""
"2018-09-23","Pull Up",1,12,0,"",""
"2018-09-23","Pull Up",1,12,0,"",""
"2018-09-23","Dumbbell Bicep Curl",1,9,30,"",""
"2018-09-23","Dumbbell Bicep Curl",1,9,30,"",""
"2018-09-23","Dumbbell Bicep Curl",1,9,30,"",""
"2018-09-23","Dumbbell Bicep Curl",1,9,30,"",""
"2018-09-23","Bent Over Barbell Row",1,10,135,"",""
"2018-09-23","Bent Over Barbell Row",1,10,135,"",""
"2018-09-23","Bent Over Barbell Row",1,10,135,"",""
"2018-09-23","Bent Over Barbell Row",1,10,135,"",""
"2018-09-23","Bent Over Barbell Row",1,10,135,"",""
"2018-09-23","Concentration Curls",1,10,25,"",""
"2018-09-23","Renegade Row",1,8,25,"",""
"2018-09-23","Renegade Row",1,8,25,"",""
"2018-09-23","Renegade Row",1,8,25,"",""
"2018-09-23","Crunches",1,25,0,"",""
"2018-09-23","Crunches",1,25,0,"",""
"2018-09-22","Dumbbell Shoulder Raise",1,8,25,"",""
"2018-09-22","Dumbbell Shoulder Raise",1,8,25,"",""
"2018-09-22","Dumbbell Shoulder Raise",1,8,25,"",""
"2018-09-22","Dumbbell Shoulder Raise",1,8,25,"",""
"2018-09-22","Dumbbell Bench Press",1,12,60,"",""
"2018-09-22","Dumbbell Bench Press",1,12,60,"",""
"2018-09-22","Dumbbell Bench Press",1,10,60,"",""
"2018-09-22","Barbell Bench Press",1,4,205,"",""
"2018-09-22","Barbell Bench Press",1,4,205,"",""
"2018-09-22","Barbell Bench Press",1,4,205,"",""
"2018-09-22","Barbell Bench Press",1,4,205,"",""
"2018-09-22","Dumbbell Rear Delt Raise",1,12,35,"",""
"2018-09-22","Dumbbell Rear Delt Raise",1,12,35,"",""
"2018-09-22","Dumbbell Rear Delt Raise",1,12,35,"",""
"2018-09-22","Cable Crossover Fly",1,10,35,"",""
"2018-09-22","Cable Crossover Fly",1,12,35,"",""
"2018-09-22","Cable Crossover Fly",1,12,35,"",""
"2018-09-22","Cable Crossover Fly",1,12,35,"",""
"2018-09-16","Pull Up",1,14,0,"",""
"2018-09-16","Pull Up",1,14,0,"",""
"2018-09-16","Pull Up",1,12,0,"",""
"2018-09-16","Cable Rope Tricep Extension",1,8,100,"",""
"2018-09-16","Cable Rope Tricep Extension",1,8,100,"",""
"2018-09-16","Cable Rope Tricep Extension",1,8,100,"",""
"2018-09-16","Cable Rope Tricep Extension",1,8,100,"",""
"2018-09-16","Cable Rope Tricep Extension",1,8,100,"",""
"2018-09-16","V-Bar Pulldown",1,4,170,"",""
"2018-09-16","V-Bar Pulldown",1,4,170,"",""
"2018-09-16","V-Bar Pulldown",1,4,170,"",""
"2018-09-16","V-Bar Pulldown",1,3,170,"",""
